      0,  46.9090, -55.2528,      0
      0,  46.5227, -55.5085,      0
      0,  47.5096, -59.8555,      0
      0,  44.6690, -59.2506,      0
     -3,  40.6868, -54.4121,      0
      0,  40.6679, -58.7116,      0
      0,  41.1863, -68.3116,      0
      0,  41.3342, -59.0699,      0
      0,  39.6277, -68.2143,      0
      0,  40.7450, -60.7438,      0
      0,  39.6863, -61.3861,      0
      0,  44.1535, -61.1293,      0
      0,  41.3996, -68.2703,      0
      0,  43.3511, -67.1277,      0
      0,  40.8798, -58.1676,      0
      0,  43.2587, -66.8806,      0
      0,  42.5344, -54.8481,      0
      0,  40.4609, -58.7022,      0
      0,  42.1396, -60.6935,      0
      0,  41.1719, -69.1106,      0
      0,  41.3466, -57.9183,      0
      0,  39.7074, -61.1767,      0
      0,  39.6841, -58.3762,      0
      0,  40.7714, -58.7399,      0
     -3,  39.5730, -57.8852,      0
      0,  42.3740, -56.5259,      0
      0,  40.7300, -58.7614,      0
      0,  41.5986, -60.7364,      0
      0,  42.1948, -67.3884,      0
      0,  40.3452, -64.0281,      0
      0,  43.8277, -66.2048,      0
      0,  40.9327, -69.6738,      0
      0,  39.8162, -61.8998,      0
     -3,  37.8648, -63.1049,      0
      0,  39.4715, -60.8095,      0
      0,  39.2455, -61.2413,      0
      0,  43.0036, -67.8946,      0
      0,  42.7379, -65.1010,      0
      0,  42.8321, -64.3647,      0
      0,  46.9426, -59.6139,      0
      0,  44.2257, -68.0130,      0
      0,  42.8642, -63.4186,      0
      0,  48.2844, -59.5304,      0
      0,  45.4489, -59.6533,      0
      0,  42.6803, -66.3611,      0
      0,  47.6920, -59.7849,      0
      0,  43.3163, -57.7328,      0
      0,  50.1508, -58.3898,      0
     -3,  40.4820, -55.0550,      0
      0,  46.8314, -59.7598,      0
      0,  44.7830, -58.7901,      0
      0,  45.0548, -59.5792,      0
      0,  47.5140, -60.1131,      0
      0,  39.5000, -61.1984,      0
      0,  46.9547, -60.3094,      0
      0,  45.8891, -58.5064,      0
      0,  46.7146, -59.5749,      0
      0,  45.1231, -58.2007,      0
      0,  49.2025, -59.6086,      0
      0,  47.2754, -59.8874,      0
      0,  49.0400, -59.4685,      0
      0,  46.9970, -59.6174,      0
      0,  49.3182, -60.0102,      0
      0,  44.9172, -58.2827,      0
      0,  47.1803, -59.0676,      0
      0,  47.3874, -60.4411,      0
      0,  49.9651, -59.0689,      0
      0,  49.1256, -59.6755,      0
