      0,  44.9128, -58.4755,      0
      0,  46.4345, -55.2210,      0
     -3,  40.6916, -54.3970,      0
      0,  47.3231, -58.2428,      0
      0,  42.9124, -62.5988,      0
      0,  42.6553, -63.1230,      0
      0,  45.8378, -50.0371,      0
     -3,  40.4408, -55.1842,      0
      0,  43.3694, -60.5611,      0
      0,  43.3292, -62.8700,      0
      0,  46.9245, -59.5301,      0
      0,  44.2812, -60.5073,      0
      0,  45.2861, -57.3763,      0
      0,  47.9769, -59.3494,      0
      0,  46.0208, -58.6989,      0
      0,  49.1418, -59.6892,      0
      0,  47.1053, -58.2612,      0
      0,  42.5540, -63.2391,      0
      0,  45.8568, -56.7128,      0
      0,  45.1969, -54.2259,      0
      0,  45.6723, -58.6902,      0
      0,  46.8524, -59.7761,      0
      0,  48.4741, -59.2814,      0
      0,  41.6747, -54.7681,      0
      0,  41.9671, -67.6455,      0
     -3,  40.6932, -54.3918,      0
      0,  39.5667, -63.0710,      0
     -3,  40.7941, -54.0743,      0
      0,  40.6641, -55.4349,      0
      0,  40.8591, -54.3021,      0
      0,  41.1337, -55.1772,      0
      0,  39.8642, -63.7672,      0
      0,  41.5651, -57.7760,      0
      0,  44.3515, -66.5595,      0
      0,  43.0581, -67.3000,      0
      0,  42.5163, -67.7724,      0
      0,  44.6614, -66.1096,      0
      0,  39.9100, -60.7207,      0
      0,  41.3072, -63.1297,      0
      0,  44.7102, -66.3723,      0
      0,  48.5658, -59.1945,      0
      0,  47.2018, -59.7563,      0
      0,  48.4240, -58.6564,      0
      0,  48.3990, -59.5284,      0
      0,  48.7891, -60.2109,      0
      0,  45.1722, -58.0131,      0
      0,  45.3998, -58.5279,      0
      0,  46.0712, -57.1039,      0
      0,  45.0716, -57.4598,      0
      0,  47.1249, -56.4433,      0
      0,  46.2342, -58.8180,      0
      0,  45.2544, -57.8811,      0
      0,  45.5997, -56.9137,      0
      0,  47.8541, -59.8047,      0
      0,  44.3707, -58.9234,      0
      0,  47.4691, -58.1586,      0
      0,  43.8593, -54.5830,      0
      0,  46.4941, -56.0357,      0
      0,  47.5555, -56.5681,      0
      0,  46.8232, -55.3059,      0
      0,  46.2363, -57.2762,      0
      0,  47.0210, -54.7492,      0
      0,  42.9168, -62.8764,      0
      0,  47.3318, -59.2672,      0
      0,  46.5977, -55.4397,      0
      0,  47.4422, -59.3253,      0
      0,  46.7502, -55.1127,      0
      0,  47.2008, -54.4985,      0
      0,  47.3791, -54.4826,      0
      0,  46.3017, -48.8409,      0
      0,  46.7171, -55.3501,      0
      0,  46.1660, -57.3343,      0
      0,  47.2203, -54.4221,      0
      0,  47.1817, -57.6811,      0
      0,  47.1351, -56.4457,      0
      0,  44.7958, -50.5662,      0
      0,  46.0705, -54.2406,      0
      0,  47.4841, -57.1458,      0
      0,  47.2351, -58.2496,      0
      0,  47.1630, -57.6448,      0
      0,  47.0316, -57.2073,      0
      0,  47.1287, -55.6606,      0
      0,  47.3130, -58.1984,      0
      0,  45.9995, -49.7131,      0
      0,  43.5831, -53.8418,      0
      0,  47.2839, -57.4041,      0
      0,  44.6119, -57.7382,      0
      0,  42.5371, -64.8090,      0
      0,  48.4792, -59.8637,      0
      0,  48.1854, -59.8175,      0
      0,  44.6851, -58.8564,      0
      0,  48.5576, -59.2333,      0
      0,  47.3649, -60.0561,      0
