      0,  43.3100, -67.2788,      0
      0,  39.4894, -62.1906,      0
      0,  40.9195, -62.9351,      0
      0,  42.0414, -59.7517,      0
      0,  41.7806, -69.4767,      0
      0,  41.1382, -67.2653,      0
      0,  41.9047, -69.4207,      0
      0,  39.3968, -60.3300,      0
      0,  41.2115, -57.2442,      0
      0,  40.0962, -59.9098,      0
      0,  41.5102, -61.0687,      0
      0,  41.2984, -62.4993,      0
      0,  39.2928, -62.1929,      0
      0,  41.7026, -68.3429,      0
      0,  41.7701, -61.2114,      0
      0,  41.2345, -62.5118,      0
      0,  40.3108, -63.4285,      0
      0,  42.0576, -59.5455,      0
      0,  42.3044, -68.4045,      0
      0,  40.6809, -64.2924,      0
      0,  42.3612, -56.3596,      0
      0,  40.2484, -57.8938,      0
      0,  41.0226, -62.6405,      0
      0,  41.4105, -69.4815,      0
      0,  39.9712, -63.5588,      0
      0,  41.4444, -69.0086,      0
      0,  41.0029, -62.9304,      0
      0,  41.5745, -66.1592,      0
      0,  40.4172, -63.3697,      0
      0,  41.8350, -65.4279,      0
      0,  40.6694, -64.2686,      0
      0,  39.5326, -63.0764,      0
      0,  40.4889, -63.1073,      0
      0,  39.7230, -66.7196,      0
      0,  41.1258, -66.2750,      0
      0,  40.3247, -63.3993,      0
      0,  41.9374, -69.7483,      0
      0,  41.7494, -69.2724,      0
     -3,  38.8100, -60.2321,      0
      0,  40.7936, -63.0375,      0
      0,  42.2452, -69.2229,      0
      0,  42.6227, -69.2458,      0
      0,  42.1153, -66.9615,      0
      0,  42.0872, -55.9615,      0
      0,  39.5937, -61.3038,      0
      0,  40.1217, -63.5117,      0
      0,  41.5689, -67.3069,      0
      0,  39.5712, -62.8980,      0
      0,  41.3529, -68.8674,      0
      0,  39.8892, -66.6266,      0
      0,  40.9192, -64.1084,      0
      0,  39.3909, -61.6105,      0
      0,  39.5021, -60.3722,      0
      0,  39.5030, -61.9435,      0
      0,  40.4762, -63.2492,      0
      0,  41.7112, -68.4604,      0
      0,  43.0483, -67.1132,      0
      0,  39.3606, -62.6544,      0
      0,  40.4552, -58.0142,      0
      0,  39.7896, -61.6637,      0
      0,  41.9086, -56.0422,      0
      0,  41.2238, -62.4883,      0
      0,  41.9750, -68.2221,      0
      0,  42.0845, -59.5019,      0
      0,  40.9028, -64.8898,      0
